Order ID,Order Date,Year,Month Number,Month Name,order_time,Order Period,Pizza ID,pizza_name,pizza_name_id,pizza_category,pizza_size,Size Order,Unit  Price,Quantity,Total Revenue,pizza_ingredients
513,09-01-2015,2015,1,January,31-12-1899 12:22:48,Afternoon,1168,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
514,09-01-2015,2015,1,January,31-12-1899 12:26:47,Afternoon,1172,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
515,09-01-2015,2015,1,January,31-12-1899 13:07:37,Afternoon,1173,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
516,09-01-2015,2015,1,January,31-12-1899 13:09:09,Afternoon,1175,The Napolitana Pizza,napolitana_l,Classic,Large,3,20.5,1,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
517,09-01-2015,2015,1,January,31-12-1899 13:09:11,Afternoon,1177,The Mexicana Pizza,mexicana_m,Veggie,Medium,2,16,1,16,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
518,09-01-2015,2015,1,January,31-12-1899 13:11:25,Afternoon,1178,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
519,09-01-2015,2015,1,January,31-12-1899 13:15:20,Afternoon,1181,The Prosciutto And Arugula Pizza,prsc_argla_s,Supreme,Small,1,12.5,1,12.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
520,09-01-2015,2015,1,January,31-12-1899 13:22:33,Afternoon,1182,The Spinach Pesto Pizza,spin_pesto_l,Veggie,Large,3,20.75,1,20.75,"Spinach, Artichokes, Tomatoes, Sun-Dried Tomatoes, Garlic, Pesto Sauce"
521,09-01-2015,2015,1,January,31-12-1899 13:43:07,Afternoon,1183,The Thai Chicken Pizza,thai_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
522,09-01-2015,2015,1,January,31-12-1899 14:09:33,Afternoon,1184,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
523,09-01-2015,2015,1,January,31-12-1899 14:42:14,Afternoon,1195,The Prosciutto And Arugula Pizza,prsc_argla_m,Supreme,Medium,2,16.5,1,16.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
524,09-01-2015,2015,1,January,31-12-1899 14:51:35,Afternoon,1196,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
525,09-01-2015,2015,1,January,31-12-1899 15:08:46,Afternoon,1198,The Pepperoni Pizza,pepperoni_l,Classic,Large,3,15.25,1,15.25,"Mozzarella Cheese, Pepperoni"
526,09-01-2015,2015,1,January,31-12-1899 15:10:13,Afternoon,1199,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
527,09-01-2015,2015,1,January,31-12-1899 15:23:37,Afternoon,1201,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
528,09-01-2015,2015,1,January,31-12-1899 15:27:21,Afternoon,1203,The Italian Capocollo Pizza,ital_cpcllo_m,Classic,Medium,2,16,1,16,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
529,09-01-2015,2015,1,January,31-12-1899 15:31:01,Afternoon,1204,The Calabrese Pizza,calabrese_m,Supreme,Medium,2,16.25,1,16.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
530,09-01-2015,2015,1,January,31-12-1899 15:43:01,Afternoon,1207,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
531,09-01-2015,2015,1,January,31-12-1899 15:58:10,Afternoon,1209,The Pepper Salami Pizza,peppr_salami_m,Supreme,Medium,2,16.5,2,33,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
532,09-01-2015,2015,1,January,31-12-1899 16:14:28,Afternoon,1210,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
533,09-01-2015,2015,1,January,31-12-1899 16:28:43,Afternoon,1212,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
534,09-01-2015,2015,1,January,31-12-1899 16:43:32,Afternoon,1215,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
535,09-01-2015,2015,1,January,31-12-1899 17:08:47,Evening,1217,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
536,09-01-2015,2015,1,January,31-12-1899 17:18:50,Evening,1218,The Brie Carre Pizza,brie_carre_s,Supreme,Small,1,23.65,1,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
537,09-01-2015,2015,1,January,31-12-1899 17:23:52,Evening,1220,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
538,09-01-2015,2015,1,January,31-12-1899 17:44:04,Evening,1223,The Spinach Supreme Pizza,spinach_supr_l,Supreme,Large,3,20.75,1,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
539,09-01-2015,2015,1,January,31-12-1899 17:51:34,Evening,1224,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
540,09-01-2015,2015,1,January,31-12-1899 17:52:41,Evening,1227,The Spinach Supreme Pizza,spinach_supr_l,Supreme,Large,3,20.75,1,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
541,09-01-2015,2015,1,January,31-12-1899 18:07:47,Evening,1228,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
542,09-01-2015,2015,1,January,31-12-1899 18:08:06,Evening,1229,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
543,09-01-2015,2015,1,January,31-12-1899 18:23:59,Evening,1231,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
544,09-01-2015,2015,1,January,31-12-1899 18:31:04,Evening,1234,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
545,09-01-2015,2015,1,January,31-12-1899 18:46:28,Evening,1236,The Pepperoni Pizza,pepperoni_l,Classic,Large,3,15.25,1,15.25,"Mozzarella Cheese, Pepperoni"
546,09-01-2015,2015,1,January,31-12-1899 18:47:27,Evening,1240,The Green Garden Pizza,green_garden_s,Veggie,Small,1,12,1,12,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
547,09-01-2015,2015,1,January,31-12-1899 18:49:23,Evening,1241,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
548,09-01-2015,2015,1,January,31-12-1899 19:06:09,Evening,1242,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
549,09-01-2015,2015,1,January,31-12-1899 19:06:34,Evening,1243,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
550,09-01-2015,2015,1,January,31-12-1899 19:12:59,Evening,1245,The Spinach And Feta Pizza,spinach_fet_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
551,09-01-2015,2015,1,January,31-12-1899 19:26:24,Evening,1247,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
552,09-01-2015,2015,1,January,31-12-1899 19:31:25,Evening,1251,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
553,09-01-2015,2015,1,January,31-12-1899 20:14:47,Evening,1254,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
554,09-01-2015,2015,1,January,31-12-1899 20:15:51,Evening,1255,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
555,09-01-2015,2015,1,January,31-12-1899 20:18:25,Evening,1257,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
556,09-01-2015,2015,1,January,31-12-1899 20:23:12,Evening,1259,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
557,09-01-2015,2015,1,January,31-12-1899 20:30:06,Evening,1261,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
558,09-01-2015,2015,1,January,31-12-1899 20:51:10,Evening,1263,The Hawaiian Pizza,hawaiian_m,Classic,Medium,2,13.25,1,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
559,09-01-2015,2015,1,January,31-12-1899 21:10:16,Night,1264,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
560,09-01-2015,2015,1,January,31-12-1899 21:13:48,Night,1265,The Green Garden Pizza,green_garden_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
561,09-01-2015,2015,1,January,31-12-1899 21:47:56,Night,1267,The Spinach Supreme Pizza,spinach_supr_s,Supreme,Small,1,12.5,1,12.5,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
562,09-01-2015,2015,1,January,31-12-1899 22:04:05,Night,1268,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
563,09-01-2015,2015,1,January,31-12-1899 22:19:03,Night,1269,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
564,09-01-2015,2015,1,January,31-12-1899 22:32:32,Night,1271,The Mediterranean Pizza,mediterraneo_s,Veggie,Small,1,12,1,12,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
565,10-01-2015,2015,1,January,31-12-1899 12:11:19,Afternoon,1274,The Italian Vegetables Pizza,ital_veggie_s,Veggie,Small,1,12.75,1,12.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
566,10-01-2015,2015,1,January,31-12-1899 12:21:19,Afternoon,1275,The Spinach Supreme Pizza,spinach_supr_l,Supreme,Large,3,20.75,1,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
567,10-01-2015,2015,1,January,31-12-1899 12:27:47,Afternoon,1276,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
568,10-01-2015,2015,1,January,31-12-1899 12:28:53,Afternoon,1286,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
569,10-01-2015,2015,1,January,31-12-1899 12:37:10,Afternoon,1287,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
570,10-01-2015,2015,1,January,31-12-1899 13:13:59,Afternoon,1290,The Green Garden Pizza,green_garden_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
571,10-01-2015,2015,1,January,31-12-1899 13:14:47,Afternoon,1292,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
572,10-01-2015,2015,1,January,31-12-1899 13:15:32,Afternoon,1293,The Southwest Chicken Pizza,southw_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
573,10-01-2015,2015,1,January,31-12-1899 13:39:33,Afternoon,1294,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
574,10-01-2015,2015,1,January,31-12-1899 13:40:54,Afternoon,1296,The Italian Vegetables Pizza,ital_veggie_m,Veggie,Medium,2,16.75,1,16.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
575,10-01-2015,2015,1,January,31-12-1899 13:41:04,Afternoon,1297,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
576,10-01-2015,2015,1,January,31-12-1899 13:44:22,Afternoon,1301,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
577,10-01-2015,2015,1,January,31-12-1899 13:45:00,Afternoon,1304,The Spinach And Feta Pizza,spinach_fet_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
578,10-01-2015,2015,1,January,31-12-1899 13:48:49,Afternoon,1306,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
579,10-01-2015,2015,1,January,31-12-1899 13:51:19,Afternoon,1311,The Green Garden Pizza,green_garden_s,Veggie,Small,1,12,1,12,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
580,10-01-2015,2015,1,January,31-12-1899 13:56:01,Afternoon,1312,The Hawaiian Pizza,hawaiian_m,Classic,Medium,2,13.25,1,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
581,10-01-2015,2015,1,January,31-12-1899 14:13:01,Afternoon,1314,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
582,10-01-2015,2015,1,January,31-12-1899 14:24:14,Afternoon,1315,The Mediterranean Pizza,mediterraneo_l,Veggie,Large,3,20.25,1,20.25,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
583,10-01-2015,2015,1,January,31-12-1899 14:33:19,Afternoon,1316,The Italian Supreme Pizza,ital_supr_l,Supreme,Large,3,20.75,1,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
584,10-01-2015,2015,1,January,31-12-1899 15:05:29,Afternoon,1317,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
585,10-01-2015,2015,1,January,31-12-1899 15:58:42,Afternoon,1319,The Brie Carre Pizza,brie_carre_s,Supreme,Small,1,23.65,1,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
586,10-01-2015,2015,1,January,31-12-1899 16:09:57,Afternoon,1321,The Italian Capocollo Pizza,ital_cpcllo_m,Classic,Medium,2,16,1,16,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
587,10-01-2015,2015,1,January,31-12-1899 16:32:36,Afternoon,1323,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
588,10-01-2015,2015,1,January,31-12-1899 16:33:36,Afternoon,1325,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
589,10-01-2015,2015,1,January,31-12-1899 17:12:39,Evening,1326,The Italian Supreme Pizza,ital_supr_s,Supreme,Small,1,12.5,1,12.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
590,10-01-2015,2015,1,January,31-12-1899 17:23:39,Evening,1329,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
591,10-01-2015,2015,1,January,31-12-1899 17:32:54,Evening,1330,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
592,10-01-2015,2015,1,January,31-12-1899 17:41:55,Evening,1333,The Italian Vegetables Pizza,ital_veggie_s,Veggie,Small,1,12.75,1,12.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
593,10-01-2015,2015,1,January,31-12-1899 17:48:57,Evening,1336,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
594,10-01-2015,2015,1,January,31-12-1899 17:50:19,Evening,1338,The Calabrese Pizza,calabrese_l,Supreme,Large,3,20.25,1,20.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
595,10-01-2015,2015,1,January,31-12-1899 18:12:28,Evening,1339,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
596,10-01-2015,2015,1,January,31-12-1899 18:24:07,Evening,1341,"The Pepperoni, Mushroom, And Peppers Pizza",pep_msh_pep_s,Classic,Small,1,11,1,11,"Pepperoni, Mushrooms, Green Peppers"
597,10-01-2015,2015,1,January,31-12-1899 18:32:36,Evening,1343,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
598,10-01-2015,2015,1,January,31-12-1899 18:34:14,Evening,1346,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
599,10-01-2015,2015,1,January,31-12-1899 18:34:27,Evening,1347,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
600,10-01-2015,2015,1,January,31-12-1899 18:53:52,Evening,1348,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
601,10-01-2015,2015,1,January,31-12-1899 18:58:19,Evening,1352,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
602,10-01-2015,2015,1,January,31-12-1899 19:02:27,Evening,1355,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
603,10-01-2015,2015,1,January,31-12-1899 19:03:11,Evening,1356,The Mexicana Pizza,mexicana_m,Veggie,Medium,2,16,1,16,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
604,10-01-2015,2015,1,January,31-12-1899 19:13:29,Evening,1357,The Soppressata Pizza,soppressata_s,Supreme,Small,1,12.5,1,12.5,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic"
605,10-01-2015,2015,1,January,31-12-1899 19:23:51,Evening,1359,The Pepperoni Pizza,pepperoni_m,Classic,Medium,2,12.5,1,12.5,"Mozzarella Cheese, Pepperoni"
606,10-01-2015,2015,1,January,31-12-1899 19:27:18,Evening,1361,The Pepperoni Pizza,pepperoni_l,Classic,Large,3,15.25,1,15.25,"Mozzarella Cheese, Pepperoni"
607,10-01-2015,2015,1,January,31-12-1899 19:36:16,Evening,1362,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
608,10-01-2015,2015,1,January,31-12-1899 19:36:33,Evening,1365,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
609,10-01-2015,2015,1,January,31-12-1899 19:39:32,Evening,1369,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
610,10-01-2015,2015,1,January,31-12-1899 19:51:02,Evening,1370,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
611,10-01-2015,2015,1,January,31-12-1899 19:58:10,Evening,1372,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
612,10-01-2015,2015,1,January,31-12-1899 19:58:15,Evening,1376,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
613,10-01-2015,2015,1,January,31-12-1899 20:10:44,Evening,1380,The Napolitana Pizza,napolitana_s,Classic,Small,1,12,1,12,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
614,10-01-2015,2015,1,January,31-12-1899 20:12:33,Evening,1381,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
615,10-01-2015,2015,1,January,31-12-1899 20:14:03,Evening,1382,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
616,10-01-2015,2015,1,January,31-12-1899 20:20:10,Evening,1384,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
617,10-01-2015,2015,1,January,31-12-1899 20:27:26,Evening,1386,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
618,10-01-2015,2015,1,January,31-12-1899 20:31:14,Evening,1388,The Prosciutto And Arugula Pizza,prsc_argla_m,Supreme,Medium,2,16.5,1,16.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
619,10-01-2015,2015,1,January,31-12-1899 20:41:58,Evening,1390,The Italian Capocollo Pizza,ital_cpcllo_l,Classic,Large,3,20.5,1,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
620,10-01-2015,2015,1,January,31-12-1899 20:45:45,Evening,1391,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
621,10-01-2015,2015,1,January,31-12-1899 20:49:29,Evening,1395,The Calabrese Pizza,calabrese_m,Supreme,Medium,2,16.25,1,16.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
622,10-01-2015,2015,1,January,31-12-1899 20:57:41,Evening,1399,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
623,10-01-2015,2015,1,January,31-12-1899 21:21:21,Night,1401,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
624,10-01-2015,2015,1,January,31-12-1899 21:22:44,Night,1403,The California Chicken Pizza,cali_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
625,10-01-2015,2015,1,January,31-12-1899 21:50:23,Night,1405,The Spinach And Feta Pizza,spinach_fet_l,Veggie,Large,3,20.25,1,20.25,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
626,10-01-2015,2015,1,January,31-12-1899 21:55:12,Night,1407,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
627,10-01-2015,2015,1,January,31-12-1899 22:18:35,Night,1409,The Greek Pizza,the_greek_l,Classic,Large,3,20.5,1,20.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
628,10-01-2015,2015,1,January,31-12-1899 22:47:17,Night,1411,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
